Order_ID,Order_Date,Region,Category,Product,Customer_ID,Quantity,Discount,Revenue,COGS,Profit
ORD000837,2025-11-12,West,Office Supplies,Stapler,CUST0150,2,0.1,16.2,11.94,4.26
ORD000838,2025-06-17,West,Office Supplies,Paper,CUST0129,4,0.1,28.8,17.33,11.47
ORD000839,2025-02-08,East,Technology,Laptop,CUST0045,7,0.1,5670.0,4090.27,1579.73
ORD000840,2025-05-27,North,Accessories,Mouse,CUST0016,2,0.1,54.0,35.11,18.89
ORD000841,2025-10-06,North,Office Supplies,Paper,CUST0079,8,0.1,57.6,35.21,22.39
ORD000842,2024-08-20,South,Furniture,Conference Table,CUST0103,3,0.0,1650.0,859.0,791.0
ORD000843,2025-06-07,East,Accessories,Headset,CUST0049,3,0.05,185.25,108.8,76.45
ORD000844,2024-12-11,West,Accessories,Mouse,CUST0132,2,0.15,51.0,28.76,22.24
ORD000845,2024-02-15,West,Office Supplies,Notebook,CUST0035,4,0.1,43.2,27.73,15.47
ORD000846,2025-06-29,South,Furniture,Desk,CUST0065,7,0.0,2240.0,1411.12,828.88
ORD000847,2024-03-18,North,Technology,Keyboard,CUST0100,3,0.1,148.5,109.65,38.85
ORD000848,2025-12-30,North,Technology,Printer,CUST0022,2,0.05,418.0,288.63,129.37
ORD000849,2024-03-13,East,Technology,Printer,CUST0090,7,0.0,1540.0,841.95,698.05
ORD000850,2024-09-05,East,Furniture,Conference Table,CUST0101,3,0.15,1402.5,1090.9,311.6
ORD000851,2024-02-16,East,Technology,Printer,CUST0179,3,0.1,594.0,343.83,250.17
ORD000852,2024-04-30,North,Office Supplies,Paper,CUST0140,3,0.15,20.4,12.64,7.76
ORD000853,2024-08-01,South,Furniture,Desk,CUST0032,3,0.1,864.0,471.37,392.63
ORD000854,2024-08-26,West,Accessories,Mouse,CUST0100,2,0.1,54.0,31.63,22.37
ORD000855,2024-02-25,West,Accessories,Headset,CUST0134,5,0.0,325.0,198.53,126.47
ORD000856,2024-12-15,East,Office Supplies,Notebook,CUST0172,4,0.1,43.2,24.1,19.1
ORD000857,2024-04-16,East,Accessories,Webcam,CUST0102,3,0.15,216.75,122.51,94.24
ORD000858,2024-02-17,West,Technology,Monitor,CUST0119,4,0.15,952.0,742.4,209.6
ORD000859,2025-07-26,North,Office Supplies,Pen Set,CUST0118,8,0.1,108.0,78.49,29.51
ORD000860,2024-12-02,West,Accessories,Mouse,CUST0114,8,0.1,216.0,141.62,74.38
ORD000861,2024-01-26,North,Technology,Keyboard,CUST0062,5,0.0,275.0,167.47,107.53
ORD000862,2024-09-13,South,Furniture,Conference Table,CUST0137,5,0.15,2337.5,1299.21,1038.29
ORD000863,2024-01-08,North,Technology,Monitor,CUST0096,8,0.1,2016.0,1460.57,555.43
ORD000864,2025-09-16,South,Furniture,Desk,CUST0171,2,0.1,576.0,409.13,166.87
ORD000865,2024-09-09,East,Furniture,Desk,CUST0067,7,0.0,2240.0,1503.9,736.1
ORD000866,2025-11-22,East,Accessories,Headset,CUST0049,8,0.05,494.0,359.17,134.83
ORD000867,2025-12-19,East,Accessories,Mouse,CUST0085,3,0.1,81.0,50.91,30.09
ORD000868,2024-10-29,North,Office Supplies,Pen Set,CUST0125,6,0.05,85.5,54.46,31.04
ORD000869,2025-09-30,West,Furniture,Conference Table,CUST0025,7,0.2,3080.0,2283.55,796.45
ORD000870,2024-02-25,West,Office Supplies,Paper,CUST0026,8,0.1,57.6,44.11,13.49
ORD000871,2025-12-26,East,Furniture,Bookshelf,CUST0033,2,0.1,378.0,269.92,108.08
ORD000872,2025-06-09,North,Furniture,Bookshelf,CUST0012,8,0.15,1428.0,961.03,466.97
ORD000873,2025-04-18,East,Furniture,Desk,CUST0013,5,0.1,1440.0,972.55,467.45
ORD000874,2024-01-28,South,Technology,Keyboard,CUST0026,3,0.1,148.5,79.37,69.13
ORD000875,2024-03-18,South,Furniture,Bookshelf,CUST0113,8,0.05,1596.0,1064.73,531.27
ORD000876,2024-08-03,South,Accessories,Headset,CUST0074,8,0.1,468.0,330.88,137.12
ORD000877,2025-01-20,North,Technology,Monitor,CUST0026,6,0.15,1428.0,914.54,513.46
ORD000878,2024-12-30,East,Office Supplies,Paper,CUST0178,3,0.0,24.0,14.83,9.17
ORD000879,2025-10-27,South,Accessories,Mouse,CUST0052,5,0.05,142.5,75.98,66.52
ORD000880,2025-06-09,West,Furniture,Office Chair,CUST0120,2,0.05,342.0,223.84,118.16
ORD000881,2025-11-29,South,Accessories,Webcam,CUST0073,1,0.1,76.5,48.33,28.17
ORD000882,2024-11-07,West,Technology,Laptop,CUST0091,1,0.1,810.0,584.8,225.2
ORD000883,2024-01-07,West,Technology,Laptop,CUST0176,5,0.1,4050.0,2131.98,1918.02
ORD000884,2024-01-03,West,Technology,Monitor,CUST0143,7,0.15,1666.0,1232.62,433.38
ORD000885,2025-09-14,West,Furniture,Desk,CUST0064,8,0.15,2176.0,1677.82,498.18
ORD000886,2024-12-28,North,Furniture,Conference Table,CUST0029,6,0.15,2805.0,1756.11,1048.89
ORD000887,2025-05-22,West,Technology,Monitor,CUST0090,8,0.0,2240.0,1527.37,712.63
ORD000888,2024-09-30,West,Accessories,Headset,CUST0123,1,0.0,65.0,48.07,16.93
ORD000889,2025-05-20,North,Furniture,Conference Table,CUST0168,4,0.15,1870.0,1413.75,456.25
ORD000890,2024-01-15,West,Furniture,Bookshelf,CUST0158,4,0.0,840.0,555.18,284.82
ORD000891,2024-07-10,West,Technology,Laptop,CUST0159,3,0.1,2430.0,1501.79,928.21
ORD000892,2025-09-22,South,Office Supplies,Stapler,CUST0087,3,0.2,21.6,11.48,10.12
ORD000893,2025-04-29,East,Technology,Printer,CUST0058,3,0.0,660.0,446.05,213.95
ORD000894,2024-01-28,West,Technology,Laptop,CUST0025,4,0.05,3420.0,1842.61,1577.39
ORD000895,2025-12-14,North,Furniture,Conference Table,CUST0051,1,0.0,550.0,378.7,171.3
ORD000896,2024-02-08,East,Accessories,Webcam,CUST0094,1,0.0,85.0,58.41,26.59
ORD000897,2024-09-29,North,Technology,Monitor,CUST0053,1,0.15,238.0,174.37,63.63
ORD000898,2024-08-18,South,Accessories,Mouse,CUST0016,6,0.15,153.0,100.28,52.72
ORD000899,2024-03-26,South,Technology,Printer,CUST0112,2,0.15,374.0,204.13,169.87
ORD000900,2025-04-18,North,Accessories,Mouse,CUST0015,7,0.0,210.0,143.22,66.78
ORD000901,2024-05-05,South,Technology,Keyboard,CUST0049,8,0.1,396.0,295.87,100.13
ORD000902,2025-06-20,East,Furniture,Conference Table,CUST0029,4,0.05,2090.0,1332.03,757.97
ORD000903,2024-05-24,East,Office Supplies,Stapler,CUST0057,1,0.15,7.65,5.84,1.81
ORD000904,2025-06-08,East,Furniture,Desk,CUST0077,4,0.1,1152.0,837.72,314.28
ORD000905,2024-07-30,West,Accessories,Headset,CUST0160,7,0.1,409.5,275.53,133.97
ORD000906,2024-01-25,West,Furniture,Office Chair,CUST0084,6,0.1,972.0,628.38,343.62
ORD000907,2025-08-02,North,Office Supplies,Stapler,CUST0127,5,0.0,45.0,32.51,12.49
ORD000908,2025-01-28,South,Technology,Keyboard,CUST0035,2,0.05,104.5,56.57,47.93
ORD000909,2024-03-07,South,Furniture,Desk,CUST0027,8,0.05,2432.0,1418.59,1013.41
ORD000910,2024-08-20,North,Office Supplies,Stapler,CUST0103,5,0.0,45.0,28.3,16.7
ORD000911,2024-04-18,West,Furniture,Office Chair,CUST0026,5,0.1,810.0,432.21,377.79
ORD000912,2024-05-25,West,Accessories,Headset,CUST0059,6,0.15,331.5,209.35,122.15
ORD000913,2024-04-20,North,Accessories,Headset,CUST0024,6,0.05,370.5,200.55,169.95
ORD000914,2024-08-15,West,Accessories,Headset,CUST0146,3,0.15,165.75,109.67,56.08
ORD000915,2024-04-20,East,Accessories,Mouse,CUST0086,8,0.0,240.0,170.27,69.73
ORD000916,2025-04-14,North,Technology,Laptop,CUST0100,3,0.2,2160.0,1573.76,586.24
ORD000917,2024-02-03,North,Office Supplies,Paper,CUST0029,7,0.1,50.4,28.84,21.56
ORD000918,2025-09-14,South,Office Supplies,Stapler,CUST0050,4,0.0,36.0,22.56,13.44
ORD000919,2025-01-03,West,Technology,Keyboard,CUST0136,3,0.05,156.75,121.49,35.26
ORD000920,2025-08-17,West,Accessories,Mouse,CUST0137,6,0.1,162.0,104.77,57.23
ORD000921,2025-07-07,East,Accessories,Webcam,CUST0156,3,0.0,255.0,136.77,118.23
ORD000922,2025-02-28,West,Office Supplies,Notebook,CUST0149,3,0.2,28.8,19.96,8.84
ORD000923,2025-09-04,North,Technology,Printer,CUST0078,7,0.05,1463.0,857.63,605.37
ORD000924,2025-06-01,West,Furniture,Office Chair,CUST0081,5,0.1,810.0,484.93,325.07
ORD000925,2025-11-22,West,Accessories,Headset,CUST0066,6,0.1,351.0,198.11,152.89
ORD000926,2024-10-08,South,Furniture,Bookshelf,CUST0172,8,0.0,1680.0,1297.35,382.65
ORD000927,2024-11-15,West,Technology,Printer,CUST0088,3,0.0,660.0,387.27,272.73
ORD000928,2025-03-18,North,Office Supplies,Pen Set,CUST0024,8,0.15,102.0,71.39,30.61
ORD000929,2024-11-10,North,Technology,Printer,CUST0151,3,0.0,660.0,463.88,196.12
ORD000930,2025-01-11,East,Accessories,Webcam,CUST0123,3,0.1,229.5,174.63,54.87
ORD000931,2024-10-15,West,Furniture,Desk,CUST0132,8,0.05,2432.0,1342.62,1089.38
ORD000932,2025-03-12,North,Furniture,Office Chair,CUST0175,2,0.0,360.0,221.51,138.49
ORD000933,2025-10-23,West,Technology,Laptop,CUST0103,7,0.05,5985.0,4371.66,1613.34
ORD000934,2024-10-03,North,Technology,Monitor,CUST0112,6,0.2,1344.0,971.68,372.32
ORD000935,2025-12-10,West,Furniture,Desk,CUST0148,3,0.1,864.0,535.49,328.51
ORD000936,2025-08-04,East,Technology,Printer,CUST0110,3,0.05,627.0,434.58,192.42
ORD000937,2025-05-17,West,Technology,Keyboard,CUST0173,8,0.05,418.0,235.75,182.25
ORD000938,2025-09-15,North,Office Supplies,Pen Set,CUST0080,1,0.05,14.25,8.05,6.2
ORD000939,2025-05-30,South,Furniture,Desk,CUST0123,3,0.0,960.0,728.23,231.77
ORD000940,2024-12-15,West,Accessories,Mouse,CUST0105,3,0.15,76.5,42.9,33.6
ORD000941,2025-03-21,South,Furniture,Conference Table,CUST0123,6,0.15,2805.0,1707.25,1097.75
ORD000942,2024-12-15,East,Furniture,Office Chair,CUST0101,5,0.1,810.0,545.64,264.36
ORD000943,2025-08-29,West,Office Supplies,Notebook,CUST0155,4,0.1,43.2,31.49,11.71
ORD000944,2025-10-25,North,Technology,Printer,CUST0008,8,0.0,1760.0,962.1,797.9
ORD000945,2024-05-16,South,Accessories,Headset,CUST0054,7,0.05,432.25,331.73,100.52
ORD000946,2024-08-30,South,Accessories,Mouse,CUST0046,6,0.0,180.0,127.51,52.49
ORD000947,2025-06-26,South,Technology,Printer,CUST0136,3,0.1,594.0,334.15,259.85
ORD000948,2024-02-09,North,Furniture,Bookshelf,CUST0017,2,0.1,378.0,276.05,101.95
ORD000949,2024-08-16,East,Accessories,Headset,CUST0113,8,0.05,494.0,300.83,193.17
ORD000950,2025-07-01,South,Office Supplies,Notebook,CUST0121,5,0.0,60.0,40.84,19.16
ORD000951,2024-08-10,South,Furniture,Conference Table,CUST0139,6,0.05,3135.0,2175.23,959.77
ORD000952,2024-01-06,North,Furniture,Office Chair,CUST0039,1,0.1,162.0,106.9,55.1
ORD000953,2024-11-17,West,Furniture,Desk,CUST0030,8,0.05,2432.0,1746.75,685.25
ORD000954,2025-04-12,East,Office Supplies,Paper,CUST0052,7,0.1,50.4,36.77,13.63
ORD000955,2024-03-15,South,Technology,Monitor,CUST0103,8,0.1,2016.0,1420.34,595.66
ORD000956,2024-01-04,North,Furniture,Conference Table,CUST0098,7,0.15,3272.5,2525.68,746.82
ORD000957,2025-10-07,North,Accessories,Webcam,CUST0141,1,0.05,80.75,47.03,33.72
ORD000958,2024-04-27,East,Office Supplies,Stapler,CUST0033,3,0.1,24.3,15.82,8.48
ORD000959,2025-08-28,East,Accessories,USB Hub,CUST0091,7,0.15,166.6,126.15,40.45
ORD000960,2025-05-18,West,Furniture,Bookshelf,CUST0054,7,0.15,1249.5,667.18,582.32
ORD000961,2025-07-27,East,Office Supplies,Pen Set,CUST0166,3,0.0,45.0,28.78,16.22
ORD000962,2025-03-16,West,Furniture,Desk,CUST0136,5,0.15,1360.0,858.11,501.89
ORD000963,2024-07-12,East,Furniture,Bookshelf,CUST0126,1,0.2,168.0,99.5,68.5
ORD000964,2025-12-15,South,Accessories,USB Hub,CUST0114,2,0.05,53.2,35.25,17.95
ORD000965,2025-01-26,East,Accessories,Mouse,CUST0093,8,0.05,228.0,137.21,90.79
ORD000966,2024-01-26,North,Accessories,Headset,CUST0073,4,0.15,221.0,137.68,83.32
ORD000967,2025-03-10,South,Furniture,Conference Table,CUST0006,1,0.1,495.0,360.02,134.98
ORD000968,2024-06-21,North,Accessories,Webcam,CUST0062,2,0.05,161.5,102.29,59.21
ORD000969,2024-10-26,West,Office Supplies,Pen Set,CUST0159,8,0.05,114.0,64.64,49.36
ORD000970,2025-10-06,South,Accessories,USB Hub,CUST0133,5,0.1,126.0,83.94,42.06
ORD000971,2024-11-21,North,Furniture,Desk,CUST0008,8,0.1,2304.0,1625.59,678.41
ORD000972,2025-02-13,North,Office Supplies,Paper,CUST0104,5,0.1,36.0,27.79,8.21
ORD000973,2024-04-27,East,Furniture,Bookshelf,CUST0062,2,0.0,420.0,228.74,191.26
ORD000974,2025-12-24,North,Furniture,Conference Table,CUST0162,1,0.1,495.0,287.05,207.95
ORD000975,2024-08-12,East,Accessories,USB Hub,CUST0146,1,0.15,23.8,15.39,8.41
ORD000976,2025-06-15,North,Accessories,Webcam,CUST0160,3,0.15,216.75,153.64,63.11
ORD000977,2024-04-22,West,Accessories,Headset,CUST0101,1,0.1,58.5,44.48,14.02
ORD000978,2024-05-19,East,Office Supplies,Pen Set,CUST0064,5,0.1,67.5,46.15,21.35
ORD000979,2025-07-12,North,Technology,Monitor,CUST0039,8,0.2,1792.0,1110.57,681.43
ORD000980,2024-01-01,East,Technology,Laptop,CUST0049,2,0.1,1620.0,942.73,677.27
ORD000981,2024-03-30,West,Accessories,Mouse,CUST0093,7,0.0,210.0,121.31,88.69
ORD000982,2025-10-15,West,Technology,Laptop,CUST0141,8,0.0,7200.0,3902.68,3297.32
ORD000983,2024-11-15,West,Accessories,Headset,CUST0075,8,0.1,468.0,346.24,121.76
ORD000984,2025-07-03,East,Furniture,Conference Table,CUST0075,7,0.1,3465.0,2685.37,779.63
ORD000985,2024-05-18,North,Office Supplies,Pen Set,CUST0037,2,0.2,24.0,16.7,7.3
ORD000986,2025-05-25,West,Accessories,USB Hub,CUST0041,7,0.05,186.2,137.57,48.63
ORD000987,2024-09-15,South,Accessories,USB Hub,CUST0070,2,0.0,56.0,32.77,23.23
ORD000988,2025-11-03,South,Furniture,Bookshelf,CUST0057,3,0.1,567.0,437.92,129.08
ORD000989,2025-11-20,East,Accessories,USB Hub,CUST0115,1,0.0,28.0,18.63,9.37
ORD000990,2024-01-10,South,Technology,Monitor,CUST0052,1,0.05,266.0,171.77,94.23
ORD000991,2024-09-17,East,Technology,Laptop,CUST0164,3,0.1,2430.0,1264.61,1165.39
ORD000992,2025-10-11,East,Accessories,Mouse,CUST0133,5,0.0,150.0,100.5,49.5
ORD000993,2024-06-20,East,Technology,Monitor,CUST0154,5,0.1,1260.0,766.96,493.04
ORD000994,2024-01-13,South,Office Supplies,Pen Set,CUST0144,8,0.15,102.0,55.11,46.89
ORD000995,2024-06-16,South,Accessories,USB Hub,CUST0019,4,0.15,95.2,61.96,33.24
ORD000996,2025-10-03,West,Accessories,Webcam,CUST0091,2,0.1,153.0,95.88,57.12
ORD000997,2025-08-18,North,Office Supplies,Notebook,CUST0067,3,0.05,34.2,19.36,14.84
ORD000998,2024-11-16,South,Furniture,Bookshelf,CUST0156,3,0.05,598.5,329.5,269.0
ORD000999,2024-11-14,East,Office Supplies,Paper,CUST0121,1,0.1,7.2,5.51,1.69
ORD001000,2025-09-04,North,Furniture,Desk,CUST0119,6,0.15,1632.0,1180.43,451.57
ORD001001,2024-11-24,East,Accessories,Headset,CUST0022,5,0.0,325.0,177.61,147.39
ORD001002,2025-07-03,South,Office Supplies,Notebook,CUST0102,2,0.0,24.0,14.39,9.61
ORD001003,2025-02-22,West,Furniture,Desk,CUST0166,1,0.15,272.0,153.58,118.42
ORD001004,2025-08-28,West,Office Supplies,Stapler,CUST0033,7,0.05,59.85,33.28,26.57
ORD001005,2024-04-04,East,Accessories,Mouse,CUST0010,8,0.05,228.0,154.7,73.3
ORD001006,2025-08-03,North,Furniture,Desk,CUST0063,3,0.05,912.0,686.4,225.6
ORD001007,2024-11-13,West,Furniture,Office Chair,CUST0071,2,0.0,360.0,270.71,89.29
ORD001008,2024-08-23,South,Technology,Monitor,CUST0043,8,0.05,2128.0,1430.54,697.46
ORD001009,2024-11-29,North,Technology,Monitor,CUST0001,5,0.05,1330.0,889.5,440.5
ORD001010,2025-01-10,West,Accessories,Mouse,CUST0140,7,0.05,199.5,107.52,91.98
ORD001011,2025-04-03,West,Office Supplies,Stapler,CUST0024,6,0.05,51.3,37.45,13.85
ORD001012,2024-05-16,West,Accessories,Webcam,CUST0080,8,0.1,612.0,457.39,154.61
ORD001013,2025-08-10,North,Technology,Laptop,CUST0081,3,0.0,2700.0,1766.94,933.06
ORD001014,2025-06-30,South,Technology,Keyboard,CUST0142,5,0.1,247.5,133.38,114.12
ORD001015,2025-05-27,West,Furniture,Desk,CUST0129,8,0.05,2432.0,1719.64,712.36
ORD001016,2024-10-22,South,Furniture,Desk,CUST0052,1,0.1,288.0,205.58,82.42
ORD001017,2024-11-15,South,Technology,Monitor,CUST0100,1,0.1,252.0,148.54,103.46
ORD001018,2025-07-25,North,Technology,Laptop,CUST0106,1,0.05,855.0,493.12,361.88
ORD001019,2024-12-14,North,Accessories,Mouse,CUST0016,8,0.05,228.0,132.24,95.76
ORD001020,2024-08-16,West,Office Supplies,Notebook,CUST0062,6,0.05,68.4,46.17,22.23
ORD001021,2024-09-26,West,Technology,Laptop,CUST0107,6,0.05,5130.0,2673.08,2456.92
ORD001022,2024-10-17,North,Accessories,USB Hub,CUST0146,5,0.1,126.0,96.44,29.56
ORD001023,2025-12-25,West,Accessories,USB Hub,CUST0035,1,0.1,25.2,18.28,6.92
ORD001024,2024-06-13,West,Accessories,Mouse,CUST0015,2,0.1,54.0,29.12,24.88
ORD001025,2024-01-05,South,Accessories,Mouse,CUST0056,6,0.1,162.0,108.98,53.02
ORD001026,2025-01-13,North,Technology,Laptop,CUST0060,6,0.1,4860.0,3789.8,1070.2
ORD001027,2024-03-18,North,Technology,Laptop,CUST0062,6,0.0,5400.0,4173.42,1226.58
ORD001028,2025-02-13,East,Accessories,Headset,CUST0048,5,0.15,276.25,167.23,109.02
ORD001029,2025-07-27,East,Furniture,Conference Table,CUST0170,6,0.1,2970.0,2167.39,802.61
ORD001030,2024-05-11,West,Technology,Keyboard,CUST0021,2,0.0,110.0,69.39,40.61
ORD001031,2025-08-23,South,Furniture,Conference Table,CUST0124,4,0.15,1870.0,1428.81,441.19
ORD001032,2024-02-11,East,Accessories,Mouse,CUST0077,5,0.05,142.5,78.73,63.77
ORD001033,2024-03-29,North,Furniture,Conference Table,CUST0107,4,0.2,1760.0,1058.36,701.64
ORD001034,2025-02-05,North,Technology,Monitor,CUST0061,3,0.1,756.0,464.91,291.09
ORD001035,2024-10-22,West,Furniture,Bookshelf,CUST0059,1,0.05,199.5,121.05,78.45
ORD001036,2024-10-21,North,Technology,Monitor,CUST0130,1,0.1,252.0,183.95,68.05
ORD001037,2025-09-07,East,Technology,Printer,CUST0034,2,0.15,374.0,263.5,110.5
ORD001038,2025-06-09,West,Accessories,Headset,CUST0106,2,0.15,110.5,63.13,47.37
ORD001039,2025-11-21,South,Technology,Laptop,CUST0172,8,0.15,6120.0,3799.19,2320.81
ORD001040,2025-09-28,South,Accessories,Headset,CUST0117,3,0.05,185.25,126.15,59.1
ORD001041,2025-02-25,West,Furniture,Conference Table,CUST0158,1,0.1,495.0,353.31,141.69
ORD001042,2024-01-23,West,Accessories,Webcam,CUST0078,7,0.05,565.25,381.96,183.29
ORD001043,2025-07-28,West,Accessories,Webcam,CUST0070,1,0.1,76.5,51.76,24.74
ORD001044,2024-05-22,West,Furniture,Bookshelf,CUST0154,1,0.15,178.5,122.24,56.26
ORD001045,2025-10-26,West,Technology,Laptop,CUST0047,2,0.0,1800.0,1029.9,770.1
ORD001046,2024-05-24,South,Furniture,Desk,CUST0031,1,0.2,256.0,166.6,89.4
ORD001047,2024-08-12,South,Office Supplies,Stapler,CUST0096,3,0.05,25.65,14.62,11.03
ORD001048,2025-05-17,North,Furniture,Desk,CUST0132,1,0.0,320.0,172.65,147.35
ORD001049,2025-09-07,North,Furniture,Desk,CUST0163,6,0.0,1920.0,1177.22,742.78
ORD001050,2024-04-13,East,Furniture,Office Chair,CUST0162,5,0.15,765.0,474.09,290.91
ORD001051,2024-02-08,West,Furniture,Bookshelf,CUST0025,2,0.15,357.0,234.78,122.22
ORD001052,2024-07-16,West,Technology,Keyboard,CUST0086,8,0.1,396.0,232.95,163.05
ORD001053,2025-10-07,West,Technology,Laptop,CUST0165,1,0.05,855.0,537.09,317.91
ORD001054,2025-08-01,North,Technology,Printer,CUST0004,7,0.05,1463.0,1047.97,415.03
ORD001055,2025-01-25,North,Accessories,USB Hub,CUST0180,6,0.15,142.8,76.06,66.74
ORD001056,2024-06-27,East,Office Supplies,Pen Set,CUST0077,5,0.05,71.25,49.08,22.17
ORD001057,2025-07-07,South,Office Supplies,Stapler,CUST0088,5,0.1,40.5,22.73,17.77
ORD001058,2025-03-23,North,Accessories,Mouse,CUST0058,4,0.1,108.0,70.14,37.86
ORD001059,2025-05-14,East,Office Supplies,Stapler,CUST0152,4,0.0,36.0,21.44,14.56
ORD001060,2024-01-15,East,Technology,Laptop,CUST0043,7,0.0,6300.0,4508.97,1791.03
ORD001061,2025-09-14,South,Furniture,Bookshelf,CUST0177,4,0.05,798.0,527.16,270.84
ORD001062,2025-10-30,South,Office Supplies,Paper,CUST0015,6,0.05,45.6,35.02,10.58
ORD001063,2024-10-15,North,Accessories,USB Hub,CUST0015,6,0.15,142.8,105.83,36.97
ORD001064,2025-04-22,East,Technology,Monitor,CUST0075,6,0.05,1596.0,1056.74,539.26
ORD001065,2024-08-18,West,Technology,Monitor,CUST0150,6,0.0,1680.0,1167.25,512.75
ORD001066,2025-02-23,South,Office Supplies,Pen Set,CUST0055,1,0.15,12.75,7.64,5.11
ORD001067,2024-06-05,North,Technology,Printer,CUST0150,8,0.15,1496.0,1089.94,406.06
ORD001068,2025-07-03,West,Office Supplies,Stapler,CUST0010,2,0.05,17.1,10.92,6.18
ORD001069,2025-03-16,North,Furniture,Bookshelf,CUST0071,1,0.0,210.0,154.59,55.41
ORD001070,2024-04-06,South,Office Supplies,Pen Set,CUST0158,3,0.15,38.25,20.9,17.35
ORD001071,2025-02-14,North,Technology,Keyboard,CUST0023,1,0.05,52.25,29.77,22.48
ORD001072,2024-10-15,North,Technology,Printer,CUST0038,4,0.0,880.0,662.19,217.81
ORD001073,2024-09-10,West,Office Supplies,Stapler,CUST0171,1,0.1,8.1,5.06,3.04
ORD001074,2024-07-14,South,Office Supplies,Pen Set,CUST0100,4,0.0,60.0,43.82,16.18
ORD001075,2025-08-20,South,Office Supplies,Notebook,CUST0063,3,0.15,30.6,18.02,12.58
ORD001076,2025-06-05,East,Office Supplies,Pen Set,CUST0089,3,0.1,40.5,22.65,17.85
ORD001077,2025-05-31,North,Office Supplies,Pen Set,CUST0069,1,0.0,15.0,9.55,5.45
ORD001078,2025-09-26,South,Furniture,Bookshelf,CUST0033,1,0.05,199.5,109.95,89.55
ORD001079,2024-04-27,West,Furniture,Desk,CUST0175,2,0.05,608.0,318.56,289.44
ORD001080,2024-06-07,East,Office Supplies,Stapler,CUST0162,7,0.1,56.7,29.99,26.71
ORD001081,2024-08-15,North,Technology,Monitor,CUST0142,1,0.0,280.0,147.02,132.98
ORD001082,2024-08-03,West,Technology,Monitor,CUST0113,4,0.1,1008.0,691.21,316.79
ORD001083,2025-11-26,South,Office Supplies,Paper,CUST0124,8,0.05,60.8,38.89,21.91
ORD001084,2024-01-15,East,Technology,Laptop,CUST0155,3,0.05,2565.0,1359.13,1205.87
ORD001085,2024-06-05,West,Technology,Printer,CUST0063,1,0.0,220.0,134.8,85.2
ORD001086,2025-10-09,North,Furniture,Office Chair,CUST0053,6,0.05,1026.0,791.67,234.33
ORD001087,2024-09-17,East,Accessories,Webcam,CUST0105,4,0.05,323.0,208.78,114.22
ORD001088,2024-06-05,West,Technology,Printer,CUST0043,4,0.1,792.0,600.93,191.07
ORD001089,2024-02-16,West,Technology,Printer,CUST0106,4,0.15,748.0,401.76,346.24
ORD001090,2024-11-19,West,Office Supplies,Paper,CUST0179,5,0.05,38.0,27.51,10.49
ORD001091,2025-11-15,West,Furniture,Desk,CUST0107,6,0.05,1824.0,1102.37,721.63
ORD001092,2024-05-09,South,Office Supplies,Stapler,CUST0086,6,0.1,48.6,34.93,13.67
ORD001093,2025-02-14,North,Office Supplies,Notebook,CUST0131,7,0.1,75.6,41.79,33.81
ORD001094,2024-04-04,West,Office Supplies,Notebook,CUST0015,4,0.0,48.0,32.75,15.25
ORD001095,2025-09-18,South,Office Supplies,Stapler,CUST0156,5,0.1,40.5,29.17,11.33
ORD001096,2024-10-18,West,Accessories,Headset,CUST0015,7,0.15,386.75,253.23,133.52
ORD001097,2024-10-09,East,Office Supplies,Notebook,CUST0125,2,0.0,24.0,17.87,6.13
ORD001098,2024-03-09,East,Office Supplies,Notebook,CUST0092,5,0.15,51.0,32.6,18.4
ORD001099,2025-10-21,South,Technology,Laptop,CUST0122,4,0.05,3420.0,2496.64,923.36
ORD001100,2024-01-11,West,Technology,Monitor,CUST0157,6,0.1,1512.0,869.0,643.0
ORD001101,2024-09-10,North,Technology,Printer,CUST0067,3,0.1,594.0,344.11,249.89
ORD001102,2025-07-03,North,Office Supplies,Notebook,CUST0089,6,0.1,64.8,43.13,21.67
ORD001103,2024-05-13,North,Office Supplies,Notebook,CUST0165,7,0.15,71.4,42.01,29.39
ORD001104,2025-12-12,North,Office Supplies,Pen Set,CUST0138,3,0.05,42.75,23.74,19.01
ORD001105,2024-01-23,West,Technology,Laptop,CUST0031,6,0.05,5130.0,3252.62,1877.38
ORD001106,2024-12-11,South,Furniture,Bookshelf,CUST0006,1,0.15,178.5,96.13,82.37
ORD001107,2024-10-28,North,Technology,Printer,CUST0047,5,0.1,990.0,756.17,233.83
ORD001108,2024-12-28,South,Accessories,Headset,CUST0024,4,0.05,247.0,185.92,61.08
ORD001109,2025-01-30,North,Accessories,Headset,CUST0161,6,0.05,370.5,246.76,123.74
ORD001110,2024-08-05,South,Furniture,Conference Table,CUST0131,3,0.05,1567.5,1008.05,559.45
ORD001111,2024-05-20,East,Office Supplies,Stapler,CUST0100,7,0.2,50.4,36.42,13.98
ORD001112,2025-09-07,West,Office Supplies,Paper,CUST0026,6,0.1,43.2,32.15,11.05
ORD001113,2024-07-28,West,Technology,Printer,CUST0139,1,0.15,187.0,142.43,44.57
ORD001114,2025-09-14,North,Furniture,Desk,CUST0141,8,0.0,2560.0,1810.68,749.32
ORD001115,2025-09-07,North,Office Supplies,Paper,CUST0031,6,0.05,45.6,27.59,18.01
ORD001116,2025-11-13,North,Technology,Keyboard,CUST0069,4,0.05,209.0,127.97,81.03
